recipe_id,source,ingredient
1767,AIC,breadcrumb
1767,AIC,tomato
1768,AIC,water
1768,AIC,olive oil
1768,AIC,salt
1768,AIC,basil
1768,AIC,parsley
1768,AIC,garlic
1768,AIC,tomato
1769,AIC,potato
1769,AIC,black pepper
1769,AIC,salt
1769,AIC,tomato sauce
1769,AIC,olive oil
1769,AIC,oregano
1769,AIC,basil
1769,AIC,parsley
1769,AIC,garlic
1769,AIC,rice
1769,AIC,tomato
1770,AIC,black pepper
1770,AIC,salt
1770,AIC,olive oil
1770,AIC,basil
1770,AIC,garlic
1770,AIC,rice
1770,AIC,tomato
1771,AIC,salt
1771,AIC,basil
1771,AIC,garlic
1771,AIC,ricotta mustia
1771,AIC,onion
1771,AIC,tomato
1771,AIC,egg
1772,AIC,black pepper
1772,AIC,salt
1772,AIC,olive oil
1772,AIC,caper
1772,AIC,parsley
1772,AIC,garlic
1772,AIC,breadcrumb
1772,AIC,tomato
1773,AIC,broth
1773,AIC,milk
1773,AIC,black pepper
1773,AIC,salt
1773,AIC,white truffle
1773,AIC,tomato passata
1773,AIC,cream
1773,AIC,butter
1773,AIC,breadcrumb
1773,AIC,egg
1773,AIC,parmigiano cheese
1773,AIC,prosciutto crudo
1773,AIC,veal slice
1774,AIC,egg yolk
1774,AIC,butter
1774,AIC,puff pastry
1774,AIC,spices
1774,AIC,candied citron and orange
1774,AIC,passito wine
1774,AIC,rum
1774,AIC,sultana raisin
1774,AIC,pine nut
1774,AIC,biscuit or stale pinza
1774,AIC,walnut
1774,AIC,almond
1774,AIC,sugar
1775,AIC,salt
1775,AIC,black pepper
1775,AIC,white wine
1775,AIC,garlic
1775,AIC,large spianate bread
1775,AIC,olive oil
1775,AIC,pork pulp
1776,AIC,black pepper
1776,AIC,salt
1776,AIC,onion
1776,AIC,tomato passata
1776,AIC,olive oil
1776,AIC,egg
1776,AIC,garlic
1776,AIC,pecorino pugliese
1776,AIC,breadcrumb
1776,AIC,horse meat
1777,AIC,black pepper
1777,AIC,salt
1777,AIC,breadcrumb
1777,AIC,nutmeg
1777,AIC,egg
1777,AIC,grated parmigiano cheese
1777,AIC,butter
1777,AIC,chopped herb mix
1777,AIC,béchamel sauce
1777,AIC,fontina
1777,AIC,leek
1778,AIC,olive oil
1778,AIC,wheat flour
1778,AIC,black pepper
1778,AIC,salt
1778,AIC,milk
1778,AIC,lemon
1778,AIC,parsley
1778,AIC,egg
1778,AIC,onion
1778,AIC,filoncini bread
1778,AIC,butter
1778,AIC,veal brain
1779,AIC,olive oil
1779,AIC,white wine
1779,AIC,black pepper
1779,AIC,salt
1779,AIC,nutmeg
1779,AIC,parsley
1779,AIC,onion
1779,AIC,carrot
1779,AIC,celery
1779,AIC,milk
1779,AIC,butter
1779,AIC,egg
1779,AIC,grated parmigiano cheese
1779,AIC,breadcrumb
1779,AIC,boneless veal breast
1780,AIC,salt
1780,AIC,olive oil
1780,AIC,basil
1780,AIC,ciambella di pane casereccio
1780,AIC,tomato
1780,AIC,new potato
1780,AIC,black pepper
1780,AIC,eggplant
1781,AIC,egg yolk
1781,AIC,milk
1781,AIC,rum
1781,AIC,butter
1781,AIC,chocolate
1781,AIC,lemon zest
1781,AIC,pinza pasquale dough
1781,AIC,candied citron
1781,AIC,pine nut
1781,AIC,sultana raisin
1781,AIC,biscuit
1781,AIC,walnut
1781,AIC,almond
1781,AIC,sugar
1782,AIC,egg
1782,AIC,coffee or milk
1782,AIC,orange zest
1782,AIC,lemon zest
1782,AIC,cream
1782,AIC,rum
1782,AIC,egg yolk
1782,AIC,egg white
1782,AIC,raisin
1782,AIC,butter
1782,AIC,sugar
1782,AIC,walnut
1782,AIC,orange zest
1782,AIC,lemon zest
1782,AIC,salt
1782,AIC,olive oil
1782,AIC,brewer's yeast
1782,AIC,egg yolk
1782,AIC,milk
1782,AIC,sugar
1782,AIC,butter
1782,AIC,wheat flour
1783,AIC,egg
1783,AIC,fresh tarragon
1783,AIC,egg white
1783,AIC,cream
1783,AIC,salt
1783,AIC,orange zest
1783,AIC,lemon zest
1783,AIC,milk
1783,AIC,sugar
1783,AIC,butter
1783,AIC,yeast
1783,AIC,wheat flour
1783,AIC,egg yolk
1784,AIC,egg
1784,AIC,cream
1784,AIC,orange zest
1784,AIC,lemon zest
1784,AIC,rum
1784,AIC,egg white
1784,AIC,butter
1784,AIC,sugar
1784,AIC,almond
1784,AIC,orange zest
1784,AIC,lemon zest
1784,AIC,salt
1784,AIC,brewer's yeast
1784,AIC,butter
1784,AIC,egg yolk
1784,AIC,sugar
1784,AIC,milk
1784,AIC,wheat flour
1785,AIC,salt and pepper
1785,AIC,olive oil
1785,AIC,meat or vegetable broth
1785,AIC,milk
1785,AIC,tomato paste
1785,AIC,tomato passata
1785,AIC,red or white wine
1785,AIC,celery
1785,AIC,carrot
1785,AIC,onion
1785,AIC,pancetta
1785,AIC,coarsely ground beef
1786,AIC,water
1786,AIC,salt
1786,AIC,pecorino cheese
1786,AIC,lardo
1786,AIC,wheat flour
1787,AIC,black pepper
1787,AIC,salt
1787,AIC,sage
1787,AIC,cream
1787,AIC,meat broth
1787,AIC,white wine
1787,AIC,wheat flour
1787,AIC,butter
1787,AIC,black truffle
1787,AIC,pancetta
1787,AIC,quail
1788,AIC,black pepper
1788,AIC,salt
1788,AIC,olive oil
1788,AIC,basil
1788,AIC,sage
1788,AIC,parsley
1788,AIC,breadcrumb
1788,AIC,grated pecorino cheese
1788,AIC,provola
1788,AIC,smoked pancetta
1788,AIC,bell pepper
1788,AIC,quail
1789,AIC,wheat flour
1789,AIC,black pepper
1789,AIC,salt
1789,AIC,tarragon
1789,AIC,marjoram
1789,AIC,thyme
1789,AIC,celery
1789,AIC,carrot
1789,AIC,onion
1789,AIC,sage
1789,AIC,rosemary
1789,AIC,garlic
1789,AIC,ground cinnamon
1789,AIC,egg yolk
1789,AIC,red port
1789,AIC,giblets (livers and hearts)
1789,AIC,parmigiano cheese
1789,AIC,olive oil
1789,AIC,white wine
1789,AIC,cream
1789,AIC,butter
1789,AIC,porcini mushroom
1789,AIC,quail
1790,AIC,black pepper
1790,AIC,salt
1790,AIC,meat broth
1790,AIC,wheat flour
1790,AIC,marsala wine
1790,AIC,bay leaf
1790,AIC,thyme sprig
1790,AIC,prosciutto crudo
1790,AIC,butter
1790,AIC,pea
1790,AIC,quail
1791,AIC,black pepper
1791,AIC,salt
1791,AIC,bay leaf
1791,AIC,white wine
1791,AIC,olive oil
1791,AIC,lardo
1791,AIC,quail
1792,AIC,wheat flour
1792,AIC,black pepper
1792,AIC,salt
1792,AIC,olive oil
1792,AIC,sage
1792,AIC,parsley
1792,AIC,marjoram
1792,AIC,grated parmigiano cheese
1792,AIC,butter
1792,AIC,breadcrumb
1792,AIC,egg
1792,AIC,ricotta
1792,AIC,"chard, spinach, or wild herbs"
1793,AIC,black pepper
1793,AIC,salt
1793,AIC,bean soup
1793,AIC,vinegar
1793,AIC,lardo
1793,AIC,wild radicchio
1794,AIC,cold water
1794,AIC,stock cube
1794,AIC,tomato paste
1794,AIC,sage
1794,AIC,onion
1794,AIC,vinegar
1794,AIC,pork crackling
1794,AIC,wild radicchio
1794,AIC,borlotti bean
1795,AIC,olive oil
1795,AIC,breadcrumb
1795,AIC,butter
1795,AIC,vinegar
1795,AIC,salt
1795,AIC,white wine
1795,AIC,broth
1795,AIC,sugar
1795,AIC,lemon
1795,AIC,apple
1795,AIC,fresh kren root (horseradish)
1796,AIC,olive oil
1796,AIC,parsley
1796,AIC,garlic
1796,AIC,stale bread
1796,AIC,mussel
1797,AIC,salt
1797,AIC,grated pecorino cheese
1797,AIC,chili powder
1797,AIC,onion
1797,AIC,olive oil
1797,AIC,tomato
1797,AIC,nettle leaf
1797,AIC,mixed meat
1798,AIC,pecorino cheese
1798,AIC,orecchiette pasta
1798,AIC,water
1798,AIC,salt
1798,AIC,white wine
1798,AIC,chili pepper
1798,AIC,olive oil
1798,AIC,garlic
1798,AIC,onion
1798,AIC,tomato paste
1798,AIC,tomato passata
1798,AIC,chicken
1798,AIC,sausage
1798,AIC,lamb
1798,AIC,pancetta
1798,AIC,beef
1799,AIC,salt and pepper
1799,AIC,nutmeg
1799,AIC,meat broth
1799,AIC,red or white wine
1799,AIC,celery
1799,AIC,carrot
1799,AIC,onion
1799,AIC,olive oil or butter
1799,AIC,pancetta
1799,AIC,tomato
1799,AIC,chicken liver
1799,AIC,lean beef pulp
1800,AIC,black pepper
1800,AIC,salt
1800,AIC,tomato passata
1800,AIC,bouquet garni
1800,AIC,onion
1800,AIC,olive oil
1800,AIC,parsley
1800,AIC,garlic
1800,AIC,pecorino cheese
1800,AIC,breadcrumb
1800,AIC,boneless mutton leg
1801,AIC,salt
1801,AIC,olive oil
1801,AIC,red wine
1801,AIC,onion
1801,AIC,tomato paste
1801,AIC,pancetta
1801,AIC,castrato lamb
1802,AIC,salt
1802,AIC,parsley
1802,AIC,garlic
1802,AIC,onion
1802,AIC,olive oil
1802,AIC,tomato sauce
1802,AIC,pork rind
1803,AIC,nutmeg
1803,AIC,parsley
1803,AIC,garlic
1803,AIC,egg
1803,AIC,pecorino cheese
1803,AIC,parmigiano cheese
1803,AIC,cockerel giblet
1803,AIC,salt
1803,AIC,olive oil
1803,AIC,white wine
1803,AIC,tomato passata
1803,AIC,onion
1803,AIC,celery
1803,AIC,carrot
1803,AIC,cockerel
1804,AIC,water
1804,AIC,salt
1804,AIC,chili pepper
1804,AIC,bay leaf
1804,AIC,basil
1804,AIC,wild fennel seed
1804,AIC,clove
1804,AIC,celery
1804,AIC,parsley
1804,AIC,garlic
1804,AIC,red wine
1804,AIC,tomato paste
1804,AIC,peeled tomato
1804,AIC,olive oil
1804,AIC,lard
1804,AIC,lardo
1804,AIC,onion
1804,AIC,sausage
1804,AIC,pork rind
1804,AIC,pork
1805,AIC,black pepper
1805,AIC,salt
1805,AIC,tomato passata
1805,AIC,olive oil
1805,AIC,onion
1805,AIC,aromatic bouquet
1805,AIC,parsley
1805,AIC,breadcrumb
1805,AIC,garlic
1805,AIC,lardo
1805,AIC,boneless pork shoulder
1806,AIC,salt
1806,AIC,montepulciano wine
1806,AIC,tomato passata
1806,AIC,aromatic bouquet
1806,AIC,olive oil
1806,AIC,onion
1806,AIC,chicken
1807,AIC,salt
1807,AIC,tomato passata
1807,AIC,wild fennel seed
1807,AIC,aromatic bouquet
1807,AIC,olive oil
1807,AIC,onion
1807,AIC,lardo
1807,AIC,pork sausage
1808,AIC,salt
1808,AIC,red wine
1808,AIC,olive oil
1808,AIC,tomato sauce
1808,AIC,cured pork liver sausage
1808,AIC,cured pork sausage
1809,AIC,salt
1809,AIC,garlic
1809,AIC,olive oil
1809,AIC,tomato
1809,AIC,onion
1809,AIC,potato
1809,AIC,eggplant
1809,AIC,black pepper
1810,AIC,water
1810,AIC,salt
1810,AIC,wine
1810,AIC,olive oil
1810,AIC,tomato paste
1810,AIC,peeled tomato
1810,AIC,clove
1810,AIC,carrot
1810,AIC,onion
1810,AIC,celery
1810,AIC,chicken part
1810,AIC,marrow bone
1810,AIC,piece of pork and rib
1810,AIC,beef
1810,AIC,pork lard
1811,AIC,black pepper
1811,AIC,salt
1811,AIC,olive oil
1811,AIC,garlic
1811,AIC,white wine
1811,AIC,onion
1811,AIC,pancetta
1811,AIC,lard
1811,AIC,tomato paste
1811,AIC,tomato passata
1811,AIC,pork ham
1811,AIC,pork rib
1811,AIC,beef pulp
1812,AIC,black pepper
1812,AIC,salt
1812,AIC,olive oil
1812,AIC,celery
1812,AIC,carrot
1812,AIC,onion
1812,AIC,red wine
1812,AIC,tomato paste
1812,AIC,lean meat
1813,AIC,water
1813,AIC,black pepper
1813,AIC,salt
1813,AIC,olive oil
1813,AIC,chili pepper
1813,AIC,white wine
1813,AIC,rosemary sprig
1813,AIC,garlic
1813,AIC,onion
1813,AIC,peeled tomato
1813,AIC,murex snail
1814,AIC,salt
1814,AIC,olive oil
1814,AIC,white wine
1814,AIC,black olive
1814,AIC,rosemary
1814,AIC,parsley
1814,AIC,garlic
1814,AIC,tomato
1814,AIC,monkfish
1815,AIC,salt
1815,AIC,white wine vinegar
1815,AIC,olive oil
1815,AIC,tomato
1815,AIC,white onion
1815,AIC,monkfish
1816,AIC,black pepper
1816,AIC,salt
1816,AIC,chili pepper
1816,AIC,white wine
1816,AIC,rosemary sprig
1816,AIC,olive oil
1816,AIC,garlic
1816,AIC,basil
1816,AIC,parsley
1816,AIC,onion
1816,AIC,peeled tomato
1816,AIC,monkfish
1817,AIC,black pepper
1817,AIC,salt
1817,AIC,oregano
1817,AIC,parsley
1817,AIC,white wine
1817,AIC,vegetable broth
1817,AIC,olive oil
1817,AIC,tomato
1817,AIC,wheat flour
1817,AIC,garlic
1817,AIC,onion
1817,AIC,monkfish
1818,AIC,salt
1818,AIC,olive oil
1818,AIC,lemon
1818,AIC,milk
1818,AIC,egg
1818,AIC,wheat flour
1818,AIC,frog
1819,AIC,frying oil
1819,AIC,salt
1819,AIC,wheat flour
1819,AIC,vinegar
1819,AIC,clove
1819,AIC,parsley
1819,AIC,celery
1819,AIC,onion
1819,AIC,frog
1820,AIC,black pepper
1820,AIC,salt
1820,AIC,parmigiano cheese
1820,AIC,wheat flour
1820,AIC,milk
1820,AIC,olive oil
1820,AIC,butter
1820,AIC,egg
1820,AIC,frog
1821,AIC,water
1821,AIC,salt
1821,AIC,lemon juice
1821,AIC,parsley
1821,AIC,wheat flour
1821,AIC,white wine
1821,AIC,butter
1821,AIC,frog leg
1822,AIC,water
1822,AIC,black pepper
1822,AIC,salt
1822,AIC,lard
1822,AIC,sugar
1822,AIC,purple turnip
1823,AIC,salt
1823,AIC,olive oil
1823,AIC,garlic
1823,AIC,young turnip with leaf
1824,AIC,butter
1824,AIC,olive oil
1824,AIC,garlic
1824,AIC,anchovy
1824,AIC,yellow pumpkin
1824,AIC,hunchback cardoon
1824,AIC,broccoli
1825,AIC,sugar
1825,AIC,alchermes liqueur
1825,AIC,pastry cream
1825,AIC,salt
1825,AIC,bolognese mostarda
1825,AIC,jam
1825,AIC,butter
1825,AIC,egg
1825,AIC,sugar
1825,AIC,wheat flour
1826,AIC,onion
1826,AIC,grated pecorino cheese
1826,AIC,celery
1826,AIC,carrot
1826,AIC,lard
1826,AIC,tomato passata
1826,AIC,hard-boiled egg
1826,AIC,salami
1826,AIC,sausage
1826,AIC,ground meat
1826,AIC,salt
1826,AIC,olive oil
1826,AIC,egg
1826,AIC,wheat flour
1827,AIC,tomato sauce
1827,AIC,butter
1827,AIC,grated grana padano
1827,AIC,broth
1827,AIC,wine
1827,AIC,garlic
1827,AIC,herbs
1827,AIC,carrot
1827,AIC,lardo
1827,AIC,beef
1827,AIC,salt
1827,AIC,egg
1827,AIC,wheat flour
1828,AIC,broth
1828,AIC,butter
1828,AIC,grated parmigiano cheese
1828,AIC,pine nut
1828,AIC,breadcrumb
1828,AIC,marjoram
1828,AIC,garlic
1828,AIC,egg yolk
1828,AIC,egg
1828,AIC,borage
1828,AIC,escarole
1828,AIC,salsiccia sausage
1828,AIC,sweetbreads and brain
1828,AIC,veal udder
1828,AIC,salt
1828,AIC,egg
1828,AIC,wheat flour
1829,AIC,grated cow's milk cheese
1829,AIC,hot water
1829,AIC,basil
1829,AIC,olive oil
1829,AIC,onion
1829,AIC,tomato
1829,AIC,salt
1829,AIC,parsley
1829,AIC,wheat flour
1829,AIC,lemon or orange zest
1829,AIC,sugar
1829,AIC,egg
1829,AIC,cheese
1829,AIC,grated cow's milk cheese
1829,AIC,egg
1829,AIC,wheat flour
1830,AIC,salt
1830,AIC,nutmeg
1830,AIC,breadcrumb
1830,AIC,egg
1830,AIC,olive oil
1830,AIC,parmigiano cheese
1830,AIC,potato
1830,AIC,chard
1830,AIC,water
1830,AIC,egg
1830,AIC,wheat flour
1831,AIC,grated pecorino cheese
1831,AIC,tomato sauce
1831,AIC,water
1831,AIC,salt
1831,AIC,olive oil
1831,AIC,garlic
1831,AIC,mint
1831,AIC,primo sale cheese
1831,AIC,potato
1831,AIC,egg
1831,AIC,fine durum wheat semolina
1832,AIC,black pepper
1832,AIC,parmigiano cheese
1832,AIC,butter
1832,AIC,spinach
1832,AIC,salt
1832,AIC,olive oil
1832,AIC,wheat flour
1833,AIC,tomato
1833,AIC,salt
1833,AIC,aged pecorino sardo
1833,AIC,basil
1833,AIC,onion
1833,AIC,garlic
1833,AIC,olive oil
1833,AIC,mint
1833,AIC,sardinian saffron
1833,AIC,egg
1833,AIC,cow's milk ricotta
1833,AIC,fine durum wheat semolina
1834,AIC,butter
1834,AIC,sage
1834,AIC,parmigiano cheese
1834,AIC,black pepper
1834,AIC,salt
1834,AIC,breadcrumb
1834,AIC,sugar
1834,AIC,ground cinnamon
1834,AIC,savoy cabbage
1834,AIC,egg
1834,AIC,wheat flour
1835,AIC,ground cinnamon
1835,AIC,sugar
1835,AIC,water
1835,AIC,marjoram
1835,AIC,sugar
1835,AIC,egg yolk
1835,AIC,lemon zest
1835,AIC,ground cinnamon
1835,AIC,fresh ricotta
1835,AIC,salt
1835,AIC,egg
1835,AIC,wheat flour
1836,AIC,cheese
1836,AIC,tomato sauce
1836,AIC,wheat flour
1836,AIC,salt
1836,AIC,nutmeg
1836,AIC,wheat flour
1836,AIC,egg
1836,AIC,cheese
1836,AIC,sheep's milk ricotta
1836,AIC,leaf spinach
1837,AIC,lard
1837,AIC,grated sweet pecorino cheese
1837,AIC,chicken broth
1837,AIC,black pepper
1837,AIC,salt
1837,AIC,ground cinnamon
1837,AIC,nutmeg
1837,AIC,onion
1837,AIC,lard
1837,AIC,ground prosciutto
1837,AIC,ground beef
1837,AIC,olive oil
1837,AIC,egg
1837,AIC,wheat flour
1838,AIC,water
1838,AIC,salt
1838,AIC,olive oil
1838,AIC,powdered sugar
1838,AIC,ground cinnamon
1838,AIC,dark chocolate
1838,AIC,marsala wine
1838,AIC,lard
1838,AIC,egg
1838,AIC,sugar
1838,AIC,ricotta
1838,AIC,wheat flour
1839,AIC,salt
1839,AIC,saffron
1839,AIC,vinegar
1839,AIC,olive oil
1839,AIC,wheat flour
1839,AIC,thornback ray
1840,AIC,water
1840,AIC,olive oil or lard
1840,AIC,powdered sugar
1840,AIC,sugar
1840,AIC,brandy or rum
1840,AIC,lemon
1840,AIC,orange
1840,AIC,ricotta
1840,AIC,sugar
1840,AIC,egg
1840,AIC,wheat flour
1841,AIC,salt
1841,AIC,olive oil
1841,AIC,ground cinnamon
1841,AIC,powdered sugar
1841,AIC,ground cinnamon
1841,AIC,dark chocolate
1841,AIC,marsala wine
1841,AIC,lard
1841,AIC,egg
1841,AIC,sugar
1841,AIC,ricotta
1841,AIC,wheat flour
1842,AIC,salt
1842,AIC,chili pepper
1842,AIC,garlic
1842,AIC,parsley
1842,AIC,vinegar
1842,AIC,olive oil
1842,AIC,cherry tomato
1842,AIC,skate
1843,AIC,black pepper
1843,AIC,salt
1843,AIC,chili pepper
1843,AIC,parsley
1843,AIC,wheat flour
1843,AIC,olive oil
1843,AIC,white wine
1843,AIC,garlic
1843,AIC,lupini clam
1843,AIC,skate fillet
1844,AIC,salt
1844,AIC,chili pepper
1844,AIC,white wine
1844,AIC,olive oil
1844,AIC,garlic
1844,AIC,tomato passata
1844,AIC,bell pepper
1844,AIC,skate wing
1845,AIC,butter
1845,AIC,sugar
1845,AIC,sour cherry jam
1845,AIC,baking powder
1845,AIC,lemon zest
1845,AIC,vanillin
1845,AIC,wheat flour
1845,AIC,white wine
1845,AIC,corn oil
1845,AIC,sugar
1845,AIC,egg
1846,AIC,meat broth
1846,AIC,salt
1846,AIC,marjoram
1846,AIC,grated grana padano
1846,AIC,egg
1846,AIC,reginette pasta
1847,AIC,garlic
1847,AIC,onion
1847,AIC,olive oil
1847,AIC,tomato passata
1847,AIC,"beef, lamb, and pork mix"
1847,AIC,salt
1847,AIC,egg white
1847,AIC,wheat flour
1848,AIC,black pepper
1848,AIC,salt
1848,AIC,olive oil
1848,AIC,stale bread
1848,AIC,tomato
1848,AIC,celery
1848,AIC,carrot
1848,AIC,onion
1848,AIC,potato
1848,AIC,chard
1848,AIC,savoy cabbage
1848,AIC,lacinato kale
1848,AIC,dried cannellini bean
1849,AIC,salt
1849,AIC,chili pepper
1849,AIC,garlic
1849,AIC,olive oil
1849,AIC,salted pork belly
1849,AIC,stale bread
1849,AIC,mugnoli (turnip tops)
1850,AIC,baking soda
1850,AIC,egg white
1850,AIC,water
1850,AIC,baking wafer
1850,AIC,powdered sugar
1850,AIC,wheat starch
1850,AIC,wheat flour
1850,AIC,bitter almond
1850,AIC,candied orange
1850,AIC,peeled almond
1850,AIC,sugar
1851,AIC,cow's milk ricotta
1851,AIC,pomegranate seed
1851,AIC,walnut
1851,AIC,ground cinnamon
1851,AIC,fresh must
1852,AIC,bread
1852,AIC,salt
1852,AIC,wild mint
1852,AIC,sheep's milk ricotta
1853,AIC,salt
1853,AIC,chili pepper
1853,AIC,orange
1853,AIC,apple
1853,AIC,white wine
1853,AIC,rosemary
1853,AIC,garlic
1853,AIC,pork
1854,AIC,salt
1854,AIC,olive oil
1854,AIC,chili pepper
1854,AIC,garlic
1854,AIC,anchovy in oil
1854,AIC,salted pantelleria caper
1854,AIC,pitted gaeta black olive
1854,AIC,green cauliflower
1854,AIC,rigatoni
1855,AIC,passito wine
1855,AIC,sugar
1855,AIC,saffron thread
1855,AIC,sheep's milk ricotta
1856,AIC,salt
1856,AIC,saffron
1856,AIC,vernaccia wine
1856,AIC,olive oil
1856,AIC,lemon zest
1856,AIC,basil
1856,AIC,parsley
1856,AIC,garlic
1856,AIC,grated cow's milk cheese
1856,AIC,sun-dried tomato
1856,AIC,tomato
1856,AIC,rigatoni
1856,AIC,eel
1857,AIC,salt
1857,AIC,pecorino cheese
1857,AIC,chili pepper
1857,AIC,garlic
1857,AIC,olive oil
1857,AIC,onion
1857,AIC,guanciale
1857,AIC,rigatoni
1858,AIC,chili pepper
1858,AIC,dried porcini mushroom
1858,AIC,olive oil
1858,AIC,guanciale
1858,AIC,sausage
1858,AIC,prosciutto crudo
1858,AIC,basil
1858,AIC,parsley
1858,AIC,garlic
1858,AIC,onion
1858,AIC,tomato
1858,AIC,black pepper
1858,AIC,salt
1858,AIC,grated pecorino cheese
1858,AIC,caciocavallo
1858,AIC,butter
1858,AIC,rigatoni
1859,AIC,black pepper
1859,AIC,salt
1859,AIC,tomato passata
1859,AIC,pecorino cheese
1859,AIC,white wine
1859,AIC,celery
1859,AIC,carrot
1859,AIC,onion
1859,AIC,lardo
1859,AIC,olive oil
1859,AIC,rigatoni
1859,AIC,milk-fed veal pajata
1860,AIC,black pepper
1860,AIC,salt
1860,AIC,parsley
1860,AIC,white wine
1860,AIC,olive oil
1860,AIC,onion
1860,AIC,tomato
1860,AIC,monkfish
1860,AIC,rigatoni
1861,AIC,butter
1861,AIC,milk
1861,AIC,wheat flour
1861,AIC,salt
1861,AIC,chili pepper
1861,AIC,garlic
1861,AIC,basil
1861,AIC,peeled tomato
1861,AIC,olive oil
1861,AIC,eggplant
1861,AIC,medium pasta
1862,AIC,salt
1862,AIC,milk
1862,AIC,butter
1862,AIC,potato
1862,AIC,mountain pansies (malastre)
1862,AIC,rice
1863,AIC,salt
1863,AIC,grated grana padano
1863,AIC,sage
1863,AIC,garlic
1863,AIC,butter
1863,AIC,carnaroli rice
1864,AIC,salt
1864,AIC,broth
1864,AIC,olive oil
1864,AIC,white wine
1864,AIC,wheat flour
1864,AIC,garlic
1864,AIC,chili pepper
1864,AIC,tuna in oil
1864,AIC,tropea onion
1864,AIC,rice
1865,AIC,onion
1865,AIC,celery
1865,AIC,white wine
1865,AIC,parmigiano cheese
1865,AIC,butter
1865,AIC,"good, degreased broth"
1865,AIC,rice
1865,AIC,luganega
1866,AIC,salt
1866,AIC,tomato
1866,AIC,butter
1866,AIC,grana padano
1866,AIC,egg
1866,AIC,rice
1867,AIC,black pepper
1867,AIC,salt
1867,AIC,grated grana padano
1867,AIC,butter
1867,AIC,salamelle mantovane
1867,AIC,vialone nano rice
1868,AIC,salt
1868,AIC,meat sauce
1868,AIC,parsley
1868,AIC,onion
1868,AIC,grated grana padano
1868,AIC,butter
1868,AIC,veal breast
1868,AIC,lean veal
1868,AIC,rice
1869,AIC,lemon zest
1869,AIC,ground cinnamon
1869,AIC,cinnamon stick
1869,AIC,vanilla
1869,AIC,milk
1869,AIC,sugar
1869,AIC,rice
1870,AIC,white wine
1870,AIC,grated parmigiano cheese
1870,AIC,broth
1870,AIC,celery
1870,AIC,butter
1870,AIC,onion
1870,AIC,gizzard
1870,AIC,chicken liver
1870,AIC,rice
1871,AIC,salt
1871,AIC,wheat flour
1871,AIC,sage
1871,AIC,butter
1871,AIC,carnaroli rice
1871,AIC,perch fillet
1872,AIC,black pepper
1872,AIC,salt
1872,AIC,sugar
1872,AIC,olive oil
1872,AIC,milk
1872,AIC,onion
1872,AIC,grated parmigiano cheese
1872,AIC,butter
1872,AIC,yellow pumpkin
1872,AIC,superfino rice
1873,AIC,salt
1873,AIC,olive oil
1873,AIC,parmigiano cheese
1873,AIC,pesto
1873,AIC,preboggion
1873,AIC,rice
1874,AIC,salt
1874,AIC,broth
1874,AIC,herbs
1874,AIC,rice
1875,AIC,black pepper
1875,AIC,salt
1875,AIC,tomato paste
1875,AIC,tomato passata
1875,AIC,olive oil
1875,AIC,onion
1875,AIC,sausage
1875,AIC,potato
1875,AIC,endive
1875,AIC,rice
1876,AIC,pecorino cheese
1876,AIC,cold water
1876,AIC,water
1876,AIC,carrot
1876,AIC,wheat flour
1876,AIC,rice
1876,AIC,black pepper
1876,AIC,salt
1876,AIC,celery
1876,AIC,marjoram
1876,AIC,parsley
1876,AIC,pancetta
1876,AIC,onion
1876,AIC,olive oil
1876,AIC,tomato
1877,AIC,salsa verde
1877,AIC,water
1877,AIC,salt
1877,AIC,olive oil
1877,AIC,celery
1877,AIC,onion
1877,AIC,rice
1877,AIC,pig's trotter
1878,AIC,olive oil
1878,AIC,pecorino cheese
1878,AIC,salt
1878,AIC,bay leaf
1878,AIC,garlic
1878,AIC,onion
1878,AIC,dried bean
1878,AIC,potato
1878,AIC,rice
1879,AIC,salt
1879,AIC,scallion
1879,AIC,butter
1879,AIC,taleggio
1879,AIC,carnaroli rice
1879,AIC,asparagus
1880,AIC,salt
1880,AIC,sage
1880,AIC,bay leaf
1880,AIC,piave
1880,AIC,butter
1880,AIC,lamon borlotti bean
1880,AIC,vialone nano rice
1881,AIC,water
1881,AIC,olive oil
1881,AIC,salt
1881,AIC,assorted seasonal vegetable
1881,AIC,onion
1881,AIC,carrot
1881,AIC,celery
1881,AIC,basil
1881,AIC,rosemary
1881,AIC,sage
1881,AIC,salted lard
1881,AIC,borlotti bean
1881,AIC,rice
1882,AIC,salt
1882,AIC,carnaroli rice
1882,AIC,butter
1882,AIC,yellow onion
1882,AIC,milk
1883,AIC,cheese
1883,AIC,butter
1883,AIC,nettle
1883,AIC,rice
1884,AIC,salt
1884,AIC,parsley
1884,AIC,olive oil
1884,AIC,onion
1884,AIC,peeled tomato
1884,AIC,pecorino cheese
1884,AIC,potato
1884,AIC,rice
1885,AIC,salt
1885,AIC,grated grana padano
1885,AIC,meat broth
1885,AIC,garlic
1885,AIC,parsley
1885,AIC,tender turnip
1885,AIC,lardo
1885,AIC,vialone nano rice
1886,AIC,salt
1886,AIC,grated parmigiano cheese
1886,AIC,butter
1886,AIC,olive oil
1886,AIC,parsley
1886,AIC,celery
1886,AIC,carrot
1886,AIC,garlic
1886,AIC,onion
1886,AIC,pea
1886,AIC,vialone nano rice
1887,AIC,black pepper
1887,AIC,salt
1887,AIC,broth
1887,AIC,parmigiano cheese
1887,AIC,butter
1887,AIC,parsley
