recipe_id,source,name,original_name,original_title,category,region,city,servings,step_count,ingredient_count,tool_count
2039,AIC,Sausage with broccoli rabe,salsiccia con broccoletti,salsiccia con broccoletti,"Meat, poultry and game",Calabria,,4.0,7,6,2
2040,AIC,Sausage with Potatoes and Peppers,salsiccia con patate e peperoni,salsiccia con patate e peperoni,"Meat, poultry and game",Calabria,,4.0,3,13,4
2041,AIC,Sausage and Potatoes,salsiccia e patate,salsiccia e patate,"Meat, poultry and game",Calabria,,6.0,8,5,6
2042,AIC,Sauce for lobster,salsina per aragosta,salsina per aragosta,Sauces,Sardegna,"Alghero, Castelsardo",4.0,4,6,4
2043,AIC,saltimbocca alla romana,saltimbocca alla romana,saltimbocca alla romana,"Meat, poultry and game",Lazio,,4.0,6,8,5
2044,AIC,Salviade (Fried Sage Leaves),salviade,salviade,Appetizers,Friuli Venezia Giulia,,4.0,5,6,4
2045,AIC,Sapa,sapa,sapa,Sauces,Emilia Romagna,,,5,4,8
2046,AIC,Sancrau,sancrau,sancrau,"Vegetables, eggs and legumes",Piemonte,,4.0,4,7,4
2047,AIC,Sapa or Saba,sapa o saba,sapa o saba,Desserts and liqueurs,Emilia Romagna,,,5,1,5
2048,AIC,Stuffed Sardines,sarde imbottite,sarde imbottite,Fish and seafood,Campania,,4.0,5,10,4
2049,AIC,Sarde a beccafico (Beccafico-style sardines),sarde a beccafico,sarde a beccafico,Fish and seafood,Sicilia,Palermo,4.0,5,17,4
2050,AIC,sarde in saor,sarde in saor,sarde in saor,Appetizers,Veneto,,4.0,7,12,3
2051,AIC,Sardines in saòr,sarde in saòr,sarde in saòr,Fish and seafood,Veneto,,4.0,5,8,5
2052,AIC,Breaded sardines,sardine impanate,sardine impanate,Fish and seafood,Sardegna,,4.0,5,6,5
2053,AIC,Sardines in green sauce,sardine in verde,sardine in verde,Fish and seafood,Sardegna,,4.0,3,6,2
2054,AIC,Puglia-style stuffed sardines,sardine ripiene alla pugliese,sardine ripiene alla pugliese,Fish and seafood,Puglia,,4.0,4,7,5
2055,AIC,"Stuffed sardines, Elba style",sardine ripiene all’elbana,sardine ripiene all’elbana,Fish and seafood,Toscana,,4.0,7,12,3
2056,AIC,Sardines in an Earthenware Pot,sardoncini al coccio,sardoncini al coccio,Fish and seafood,Emilia Romagna,Cesenatico,4.0,5,5,2
2057,AIC,Barcola-style breaded anchovies,sardoni barcolani impanati,sardoni barcolani impanati,Fish and seafood,Friuli Venezia Giulia,,4.0,4,8,5
2058,AIC,Rice Sartù,sartù di riso,sartù di riso,"Pasta, rice and polenta",Campania,,6.0,11,20,8
2059,AIC,Marconese-style Rice Sartù,sartù di riso alla marconese,sartù di riso alla marconese,"Pasta, rice and polenta",Campania,,,8,8,8
2060,AIC,sassi d’abruzzo,sassi d’abruzzo,sassi d’abruzzo,Desserts and liqueurs,Abruzzo,,10.0,3,3,6
2061,AIC,Savoiardi,savoiardi,savoiardi,Desserts and liqueurs,Piemonte,,40.0,5,7,5
2062,AIC,Sauté of mussels and clams,sauté di cozze e vongole,sauté di cozze e vongole,Fish and seafood,Campania,,4.0,5,7,1
2063,AIC,Horse Mackerel with Onion,sauro con la cipolla,sauro con la cipolla,Fish and seafood,Molise,Termoli e Campobasso,4.0,6,7,5
2064,AIC,savor,savor,savor,Desserts and liqueurs,Emilia Romagna,Bologna,4.0,7,9,6
2065,AIC,Savor,savor,savor,Desserts and liqueurs,Emilia Romagna,,,3,4,2
2066,AIC,sbira,sbira,sbira,Soups and broths,Liguria,,4.0,2,6,4
2067,AIC,Sburrita of Salt Cod,sburrita di baccalà,sburrita di baccalà,Fish and seafood,Toscana,,4.0,6,6,3
2068,AIC,Sbrisolona,sbrisolona,sbrisolona,Desserts and liqueurs,Lombardia,,8.0,3,5,2
2069,AIC,scafata,scafata,scafata,"Vegetables, eggs and legumes",Umbria,Orvieto,4.0,4,10,4
2070,AIC,Scafata,scafata,scafata,Soups and broths,Lazio,Civitavecchia,4.0,6,13,5
2071,AIC,Scagliuozzi,scagliuozzi,scagliuozzi,"Pasta, rice and polenta",Campania,,6.0,5,4,6
2072,AIC,Scalette,scalette,scalette,Desserts and liqueurs,Calabria,,4.0,7,9,9
2073,AIC,Scaloppine with balsamic vinegar,scaloppine all’aceto balsamico,scaloppine all’aceto balsamico,"Meat, poultry and game",Emilia Romagna,,4.0,3,5,2
2074,AIC,Roasted scamorza with prosciutto crudo and truffle,scamorza arrostita con prosciutto crudo e tartufo,scamorza arrostita con prosciutto crudo e tartufo,Appetizers,Molise,,4.0,4,3,6
2075,AIC,Breaded Scamorza,scamorze panate,scamorze panate,Appetizers,Abruzzo,,4.0,6,6,5
2076,AIC,Truffled Scamorza,scamorze tartufate,scamorze tartufate,Appetizers,Abruzzo,,4.0,5,2,2
2077,AIC,Scapece,scapece,scapece,Sauces,Campania,,4.0,6,10,3
2078,AIC,Scampi alla Busara,scampi alla busara,scampi alla busara,Fish and seafood,Friuli Venezia Giulia,,4.0,8,8,3
2079,AIC,Scampi Francavilla style,scampi alla francavillese,scampi alla francavillese,Fish and seafood,Abruzzo,,4.0,6,6,6
2080,AIC,Scapece alla Vastese,scapece alla vastese,scapece alla vastese,Appetizers,Abruzzo,,4.0,7,7,8
2081,AIC,Scapece of anchovies,scapece di alici,scapece di alici,Appetizers,Molise,,4.0,8,8,6
2082,AIC,Scarcella di Pasqua,scarcella di pasqua,scarcella di pasqua,Desserts and liqueurs,Puglia,,6.0,8,11,5
2083,AIC,Escarole with breadcrumbs (Scarola Mollicata),scarola mollicata,scarola mollicata,"Vegetables, eggs and legumes",Molise,,4.0,6,6,5
2084,AIC,Stuffed Escarole,scarole imbottite,scarole imbottite,"Vegetables, eggs and legumes",Campania,Salerno,4.0,7,10,6
2085,AIC,Stewed Escarole,scarole stufate,scarole stufate,"Vegetables, eggs and legumes",Campania,Salerno,4.0,6,10,5
2086,AIC,scarpaccia,scarpaccia,scarpaccia,Appetizers,Toscana,Camaiore,4.0,5,10,5
2087,AIC,Sweet Scarpaccia,scarpaccia dolce,scarpaccia dolce,Desserts and liqueurs,Toscana,Viareggio,6.0,4,10,5
2088,AIC,Reggiano Scarpazzone or Erbazzone,scarpazzone o erbazzone reggiano,scarpazzone o erbazzone reggiano,Pizzas and savory pies,Emilia Romagna,,4.0,11,12,8
2089,AIC,Christmas Boots (Scarponi di Natale),scarponi di natale,scarponi di natale,Desserts and liqueurs,Abruzzo,Sulmona,10.0,5,11,6
2090,AIC,Šcattone,šcattone,šcattone,Soups and broths,Molise,"Pietrabbondante, Roccamandolfi, Torella del Sannio, Bagnoli del Trigno, Ferrazzano, Oratino",4.0,5,5,7
2091,AIC,Scaveccio of Eels,scaveccio di anguille,scaveccio di anguille,Fish and seafood,Toscana,Orbetello,4.0,5,8,5
2092,AIC,Schiaccia with dried figs,schiaccia con i fichi secchi,schiaccia con i fichi secchi,Desserts and liqueurs,Toscana,,6.0,4,5,3
2093,AIC,Zibibbo Schiacciata,schiacciata di zibibbo,schiacciata di zibibbo,Desserts and liqueurs,Toscana,Firenze,8.0,8,8,6
2094,AIC,schiacciunta,schiacciunta,schiacciunta,Desserts and liqueurs,Toscana,,6.0,5,6,3
2095,AIC,Schille with garlic and oil,schille con aglio e olio,schille con aglio e olio,Fish and seafood,Veneto,,4.0,5,4,3
2096,AIC,Sour cherry syrup,sciroppo d’amarena,sciroppo d’amarena,Desserts and liqueurs,Sicilia,,,7,2,4
2097,AIC,sciumette,sciumette,sciumette,Desserts and liqueurs,Liguria,,6.0,7,9,8
2098,AIC,Scottiglia,scottiglia,scottiglia,"Meat, poultry and game",Toscana,Arezzo,8.0,6,16,2
2099,AIC,Scrigno di Carciofi,scrigno di carciofi,scrigno di carciofi,"Pasta, rice and polenta",Abruzzo,,4.0,7,10,9
2100,AIC,Screppelle,screppelle,screppelle,Desserts and liqueurs,Molise,,10.0,8,8,9
2101,AIC,Scrippelle 'mbusse (Crêpes in broth),scrippelle ’mbusse,scrippelle ’mbusse,Soups and broths,Abruzzo,,4.0,5,10,4
2102,AIC,Scroccafusi,scroccafusi,scroccafusi,Desserts and liqueurs,Marche,,8.0,6,9,4
2103,AIC,Seadas or Sebadas,seadas o sebadas,seadas o sebadas,Desserts and liqueurs,Sardegna,,6.0,9,9,8
2104,AIC,Seadas,seadas,seadas,Desserts and liqueurs,Sardegna,Nuoro,8.0,8,9,6
2105,AIC,Prato-style stuffed celery,sedani ripieni alla pratese,sedani ripieni alla pratese,"Vegetables, eggs and legumes",Toscana,,4.0,8,12,6
2106,AIC,Peach and amaretti semifreddo,semifreddo di pesche e amaretti,semifreddo di pesche e amaretti,Desserts and liqueurs,Piemonte,,4.0,7,5,7
2107,AIC,Cuttlefish zimino,seppie a zimino,seppie a zimino,Fish and seafood,Toscana,Livorno,4.0,5,7,3
2108,AIC,San Vito style cuttlefish,seppie alla sanvitese,seppie alla sanvitese,Fish and seafood,Abruzzo,,4.0,3,9,2
2109,AIC,Cuttlefish with Artichokes,seppie con i carciofi,seppie con i carciofi,Fish and seafood,Abruzzo,,4.0,5,8,1
2110,AIC,Cuttlefish with Peas,seppie con piselli,seppie con piselli,Fish and seafood,Lazio,Civitavecchia,4.0,5,9,2
2111,AIC,Cuttlefish with potatoes,seppie con patate,seppie con patate,Fish and seafood,Sardegna,Palau e Gallura,4.0,8,8,5
2112,AIC,Cuttlefish and Peas,seppie e piselli,seppie e piselli,Fish and seafood,Abruzzo,Francavilla al Mare,4.0,8,10,6
2113,AIC,Spring Cuttlefish,seppie primavera,seppie primavera,Fish and seafood,Campania,,4.0,3,8,3
2114,AIC,Stuffed Cuttlefish,seppie ripiene,seppie ripiene,Fish and seafood,Puglia,,4.0,6,12,2
2115,AIC,Spicy Stuffed Baby Cuttlefish,seppioline ripiene piccanti,seppioline ripiene piccanti,Fish and seafood,Abruzzo,,4.0,7,11,2
2116,AIC,Small Cuttlefish in Ink,seppiette al nero,seppiette al nero,Fish and seafood,Lazio,Civitavecchia,4.0,3,5,2
2117,AIC,Baked stuffed cuttlefish,seppie ripiene al forno,seppie ripiene al forno,Fish and seafood,Marche,,4.0,5,8,6
2118,AIC,Sfarrata,sfarrata,sfarrata,Soups and broths,Abruzzo,,4.0,6,8,4
2119,AIC,Sfinci,sfinci,sfinci,Desserts and liqueurs,Sicilia,,8.0,7,10,5
2120,AIC,sfincione,sfincione,sfincione,Pizzas and savory pies,Sicilia,,4.0,6,12,4
2121,AIC,sfogliatelle,sfogliatelle,sfogliatelle,Desserts and liqueurs,Abruzzo,Lama dei Peligni,8.0,10,9,5
2122,AIC,sfogliatelle frolle,sfogliatelle frolle,sfogliatelle frolle,Desserts and liqueurs,Campania,Napoli,15.0,10,14,6
2123,AIC,Sfogliatelle Ricce,sfogliatelle ricce,sfogliatelle ricce,Desserts and liqueurs,Campania,Napoli,15.0,14,12,11
2124,AIC,sfogliatine di villafranca,sfogliatine di villafranca,sfogliatine di villafranca,Desserts and liqueurs,Veneto,,4.0,9,6,6
2125,AIC,Sfoglio Polizzano,sfoglio polizzano,sfoglio polizzano,Desserts and liqueurs,Sicilia,,10.0,9,12,6
2126,AIC,Asparagus Sformato,sformato di asparagi,sformato di asparagi,"Vegetables, eggs and legumes",Emilia Romagna,,4.0,11,9,7
2127,AIC,Grandma's Sformato,sformato della nonna,sformato della nonna,"Vegetables, eggs and legumes",Emilia Romagna,,6.0,7,23,9
2128,AIC,Artichoke and Potato Sformato,sformato di carciofi e patate,sformato di carciofi e patate,"Vegetables, eggs and legumes",Puglia,Brindisi,6.0,4,11,3
2129,AIC,Cardoon sformato,sformato di cardi,sformato di cardi,Appetizers,Piemonte,,4.0,9,11,12
2130,AIC,Cardoon sformato,sformato di cardi,sformato di cardi,"Vegetables, eggs and legumes",Abruzzo,,4.0,5,7,3
2131,AIC,Potato Sformato,sformato di patate,sformato di patate,Pizzas and savory pies,Abruzzo,,4.0,5,6,3
2132,AIC,Bolognese-style potato sformato,sformato di patate alla bolognese,sformato di patate alla bolognese,"Vegetables, eggs and legumes",Emilia Romagna,,4.0,10,10,4
2133,AIC,Bolognese-style potato sformato or potato tortino,sformato di patate alla bolognese o tortino di patate,sformato di patate alla bolognese o tortino di patate,Pizzas and savory pies,Emilia Romagna,,6.0,10,12,4
2134,AIC,Anchovy Sformato,sformato di sardoni,sformato di sardoni,Fish and seafood,Veneto,,4.0,8,18,6
2135,AIC,Langoustine and Porcini Sformato,sformato di scampi e porcini,sformato di scampi e porcini,Fish and seafood,Veneto,,4.0,11,17,7
2136,AIC,Ferdinand-style Sformato,sformato ferdinandeo,sformato ferdinandeo,"Pasta, rice and polenta",Campania,Napoli,6.0,13,24,8
2137,AIC,Sfratti,sfratti,sfratti,Desserts and liqueurs,Toscana,Pitigliano,8.0,7,13,7
2138,AIC,Roasted Mackerel in Brine,sgombri arrosto in salamoia,sgombri arrosto in salamoia,Fish and seafood,Sardegna,,4.0,5,6,3
2139,AIC,Mackerel with peas,sgombri con piselli,sgombri con piselli,Fish and seafood,Liguria,,4.0,5,7,2
2140,AIC,Sgonfiotti with chickpeas,sgonfiotti con i ceci,sgonfiotti con i ceci,Desserts and liqueurs,Puglia,,8.0,8,9,7
2141,AIC,Pork Soffritto,soffritto di maiale,soffritto di maiale,"Meat, poultry and game",Calabria,,4.0,3,7,2
2142,AIC,Smacafam,smacafam,smacafam,Pizzas and savory pies,Trentino Alto Adige,,4.0,4,8,5
2143,AIC,Sguazarot,sguazarot,sguazarot,Desserts and liqueurs,Emilia Romagna,,6.0,9,13,7
2144,AIC,Soffritto of Lamb Pluck,soffritto di coratella,soffritto di coratella,"Meat, poultry and game",Molise,,4.0,6,9,1
2145,AIC,Soffritto,soffritto,soffritto,Sauces,Campania,,4.0,6,9,2
2146,AIC,Sopa Coada,sopa coada,sopa coada,Soups and broths,Veneto,,4.0,9,9,9
2147,AIC,Sole with Peppers,sogliole con i peperoni,sogliole con i peperoni,Fish and seafood,Calabria,,4.0,5,7,3
2148,AIC,Lemon sorbet,sorbetto di limone,sorbetto di limone,Desserts and liqueurs,Campania,,8.0,6,4,9
2149,AIC,Pan-fried Sopressa,sopressa in tecia,sopressa in tecia,"Meat, poultry and game",Veneto,,4.0,7,8,2
2150,AIC,Sosamello,sosamello,sosamello,Desserts and liqueurs,Puglia,,10.0,3,5,5
2151,AIC,sospiri di ozieri,sospiri di ozieri,sospiri di ozieri,Desserts and liqueurs,Sardegna,,6.0,6,6,6
2152,AIC,Villa Santa Maria soufflé,soufflé di villa santa maria,soufflé di villa santa maria,Desserts and liqueurs,Abruzzo,,6.0,9,8,7
2153,AIC,Soupa dij Barbét,soupa dij barbét,soupa dij barbét,Soups and broths,Piemonte,,6.0,6,8,3
2154,AIC,"Spaghetti with garlic, oil, and chili (aglio, olio e peperoncino)","spaghetti aglio, olio e peperoncino","spaghetti aglio, olio e peperoncino","Pasta, rice and polenta",Lazio,Roma,4.0,4,5,3
2155,AIC,Spaghetti with missoltini,spaghetti ai missoltini,spaghetti ai missoltini,"Pasta, rice and polenta",Lombardia,,4.0,7,8,5
2156,AIC,Spaghetti with sea urchins,spaghetti ai ricci di mare,spaghetti ai ricci di mare,"Pasta, rice and polenta",Lazio,,4.0,5,6,2
2157,AIC,spaghetti with crab sauce,spaghetti al sugo di granchi,spaghetti al sugo di granchi,"Pasta, rice and polenta",Sardegna,,4.0,6,8,4
2158,AIC,Spaghetti with salt cod and walnut sauce,spaghetti al sugo di baccalà e noci,spaghetti al sugo di baccalà e noci,"Pasta, rice and polenta",Molise,"Riccia, Casacalenda",6.0,8,9,5
2159,AIC,spaghetti with sea urchins,spaghetti ai ricci di mare,spaghetti ai ricci di mare,"Pasta, rice and polenta",Sardegna,Cagliari,6.0,8,6,5
2160,AIC,Spaghetti with cuttlefish ink,spaghetti al nero di seppia,spaghetti al nero di seppia,"Pasta, rice and polenta",Sardegna,Carloforte,6.0,8,8,5
2161,AIC,Spaghetti with mantis shrimp sauce,spaghetti al sugo di pannocchie,spaghetti al sugo di pannocchie,"Pasta, rice and polenta",Abruzzo,,4.0,7,7,4
2162,AIC,Spaghetti with mullet bottarga,spaghetti alla bottarga di muggine,spaghetti alla bottarga di muggine,"Pasta, rice and polenta",Sardegna,Cagliari,4.0,6,6,4
2163,AIC,Spaghetti with tuna,spaghetti al tonno,spaghetti al tonno,"Pasta, rice and polenta",Sicilia,,4.0,7,6,7
2164,AIC,Spaghetti alla colatura,spaghetti alla colatura,spaghetti alla colatura,"Pasta, rice and polenta",Campania,Cetara,4.0,5,7,5
2165,AIC,Spaghetti alla Giuliese,spaghetti alla giuliese,spaghetti alla giuliese,"Pasta, rice and polenta",Abruzzo,,4.0,9,8,6
2166,AIC,spaghetti alla ghiotta with swordfish,spaghetti alla ghiotta di pesce spada,spaghetti alla ghiotta di pesce spada,"Pasta, rice and polenta",Calabria,,4.0,7,13,5
2167,AIC,spaghetti alla gricia,spaghetti alla gricia,spaghetti alla gricia,"Pasta, rice and polenta",Lazio,Rieti,4.0,3,7,4
2168,AIC,Spaghetti alla Carbonara,spaghetti alla carbonara,spaghetti alla carbonara,"Pasta, rice and polenta",Lazio,Roma,4.0,8,8,6
2169,AIC,Spaghetti alla Trappetara,spaghetti alla trappetara,spaghetti alla trappetara,"Pasta, rice and polenta",Abruzzo,,4.0,6,8,4
2170,AIC,Spaghetti with wedge clams,spaghetti alle arselle,spaghetti alle arselle,"Pasta, rice and polenta",Sardegna,Cagliari,5.0,6,7,5
2171,AIC,Spaghetti cacio e pepe,spaghetti cacio e pepe,spaghetti cacio e pepe,"Pasta, rice and polenta",Lazio,Roma,4.0,6,4,4
2172,AIC,Spaghetti with Spoleto-style truffles,spaghetti con i tartufi alla spoletina,spaghetti con i tartufi alla spoletina,"Pasta, rice and polenta",Umbria,,4.0,6,5,5
2173,AIC,spaghetti with mussels,spaghetti con le cozze,spaghetti con le cozze,"Pasta, rice and polenta",Abruzzo,,4.0,8,10,5
2174,AIC,Spaghetti with tuna Bolognese style,spaghetti con il tonno alla bolognese,spaghetti con il tonno alla bolognese,"Pasta, rice and polenta",Emilia Romagna,,4.0,7,6,4
2175,AIC,Spaghetti with rancetto,spaghetti con il rancetto,spaghetti con il rancetto,"Pasta, rice and polenta",Umbria,Foligno e Spoleto,4.0,7,8,4
2176,AIC,spaghetti with fish cheeks,spaghetti con le guance di pesce,spaghetti con le guance di pesce,"Pasta, rice and polenta",Veneto,,4.0,8,9,3
2177,AIC,spaghetti with clams,spaghetti con le vongole,spaghetti con le vongole,"Pasta, rice and polenta",Campania,Napoli,4.0,7,8,5
2178,AIC,Spaghetti with Stockfish,spaghetti con lo stocco,spaghetti con lo stocco,"Pasta, rice and polenta",Calabria,,4.0,7,11,3
2179,AIC,Chopped spaghetti in fish broth,spaghetti tritati al brodo di pesce,spaghetti tritati al brodo di pesce,Soups and broths,Molise,Termoli,4.0,9,12,3
2180,AIC,Calabrian-style beef stew,spezzatino alla calabrese,spezzatino alla calabrese,"Meat, poultry and game",Calabria,,4.0,3,7,2
2181,AIC,Lamb stew with peppers,spezzatino di agnello con i peperoni,spezzatino di agnello con i peperoni,"Meat, poultry and game",Abruzzo,,4.0,6,10,3
2182,AIC,Goat stew,spezzatino di capra,spezzatino di capra,"Meat, poultry and game",Calabria,,6.0,6,9,6
2183,AIC,Mutton stew with potatoes,spezzatino di castrato con le patate,spezzatino di castrato con le patate,"Meat, poultry and game",Abruzzo,,4.0,3,9,1
2184,AIC,Spezzatino of hen,spezzatino di gallina,spezzatino di gallina,"Meat, poultry and game",Friuli Venezia Giulia,,4.0,6,10,4
2185,AIC,Chicken stew with peppers,spezzatino di pollo con peperoni,spezzatino di pollo con peperoni,"Meat, poultry and game",Molise,Termoli,4.0,5,8,2
2186,AIC,Tabarkina-style beef stew,spezzatino di manzo alla tabarkina,spezzatino di manzo alla tabarkina,"Meat, poultry and game",Sardegna,Carloforte,4.0,5,11,5
2187,AIC,Veal Stew,spezzatino di vitello,spezzatino di vitello,"Meat, poultry and game",Piemonte,,4.0,6,10,4
2188,AIC,Veal stew with potatoes and olaci (wild spinach),spezzatino di vitello con patate e olaci,spezzatino di vitello con patate e olaci,"Meat, poultry and game",Abruzzo,,4.0,7,12,3
2189,AIC,Syruped orange wedges,spicchi di arancia sciroppati,spicchi di arancia sciroppati,Desserts and liqueurs,Calabria,,4.0,8,2,6
2190,AIC,Veal stew with peas,spezzatino di vitello con piselli,spezzatino di vitello con piselli,"Meat, poultry and game",Campania,,4.0,7,12,3
2191,AIC,Brescian-style spit-roast (polenta and birds),spiedo bresciano (polenta e uccelli),spiedo bresciano (polenta e uccelli),"Meat, poultry and game",Lombardia,,4.0,9,8,6
2192,AIC,Sea Bass with Vernaccia Wine,spigola alla vernaccia,spigola alla vernaccia,Fish and seafood,Sardegna,,4.0,6,10,4
2193,AIC,Seafood-stuffed sea bass,spigola imbottita di frutti di mare,spigola imbottita di frutti di mare,Fish and seafood,Campania,,4.0,7,12,5
2194,AIC,Spollichini in bisaccia (Fresh beans with tomato sauce),spollichini in bisaccia,spollichini in bisaccia,"Vegetables, eggs and legumes",Campania,Salerno,4.0,4,11,4
2195,AIC,Spumini,spumini,spumini,Desserts and liqueurs,Emilia Romagna,,4.0,5,4,7
2196,AIC,spongata di brescello,spongata di brescello,spongata di brescello,Desserts and liqueurs,Emilia Romagna,,8.0,9,21,10
2197,AIC,Villa Santa Maria Spumone,spumone di villa santa maria,spumone di villa santa maria,Desserts and liqueurs,Abruzzo,,6.0,7,8,7
2198,AIC,Squatru alla Matalotta (Sailor-Style Swordfish),squatru alla matalotta,squatru alla matalotta,Fish and seafood,Sicilia,Trapani,4.0,4,11,1
2199,AIC,Petronian-style fried skewers,stecchi fritti alla petroniana,stecchi fritti alla petroniana,Appetizers,Emilia Romagna,Bologna,4.0,5,5,7
2200,AIC,Sterz,sterz,sterz,Soups and broths,Friuli Venezia Giulia,"Gorizia, Collio, Carso",4.0,4,4,3
2201,AIC,Baked Pork Shank,stinco di maiale al forno,stinco di maiale al forno,"Meat, poultry and game",Trentino Alto Adige,,4.0,6,8,3
2202,AIC,Veal shank with Barolo wine,stinco di vitello al barolo,stinco di vitello al barolo,"Meat, poultry and game",Piemonte,,6.0,7,16,4
2203,AIC,Roasted Veal Shank,stinco di vitello al forno,stinco di vitello al forno,"Meat, poultry and game",Lombardia,,6.0,5,13,2
2204,AIC,Albenga-style Stockfish,stoccafisso alla albenganese,stoccafisso alla albenganese,Fish and seafood,Liguria,,4.0,8,13,2
2205,AIC,Capuchin-style Stockfish,stoccafisso alla cappuccina,stoccafisso alla cappuccina,Fish and seafood,Friuli Venezia Giulia,,4.0,6,14,4
2206,AIC,Calabrian-style stoccafisso,stoccafisso alla calabrese,stoccafisso alla calabrese,Fish and seafood,Calabria,,4.0,5,11,3
2207,AIC,Genoa-style Stockfish (Accomodato),stoccafisso alla genovese (accomodato),stoccafisso alla genovese (accomodato),Fish and seafood,Liguria,,4.0,7,13,8
2208,AIC,Stoccafisso alla Baucogna,stoccafisso alla baucogna,stoccafisso alla baucogna,Fish and seafood,Liguria,,4.0,5,9,4
2209,AIC,Stoccafisso Riese Style,stoccafisso alla riese,stoccafisso alla riese,Fish and seafood,Toscana,Rio Marina,4.0,6,8,2
